id,subSite,siteCode,siteName,typeSite,numberOfPeople,penaltyRate,workDate,workingPeople,,
6399,68LML0006,68LML0006,ENCO - ปตท.สนญ,ชดแรงภายในวัน,10,1000,28/6/2025,9,,
6400,68LML0006,68LML0006,ENCO - ปตท.สนญ,ชดแรงภายในวัน,10,1000,29/6/2025,9,,
6401,68LML0006,68LML0006,ENCO - ปตท.สนญ,ชดแรงภายในวัน,10,1000,30/6/2025,9,,
6402,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,6/1/2025,0,,
6403,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,6/2/2025,10,,
6404,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,6/3/2025,10,,
6405,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,6/4/2025,10,,
6406,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,6/5/2025,10,,
6407,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,6/6/2025,10,,
6408,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,6/7/2025,0,,
6409,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,6/8/2025,0,,
6410,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,6/9/2025,10,,
6411,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,6/10/2025,10,,
6412,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,6/11/2025,10,,
6413,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,6/12/2025,10,,
6414,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,13/6/2025,10,,
6415,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,14/6/2025,0,,
6416,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,15/6/2025,0,,
6417,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,16/6/2025,10,,
6418,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,17/6/2025,10,,
6419,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,18/6/2025,10,,
6420,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,19/6/2025,10,,
6421,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,20/6/2025,10,,
6422,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,21/6/2025,0,,
6423,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,22/6/2025,0,,
6424,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,23/6/2025,10,,
6425,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,24/6/2025,10,,
6426,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,25/6/2025,10,,
6427,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,26/6/2025,10,,
6428,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,27/6/2025,10,,
6429,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,28/6/2025,0,,
6430,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,29/6/2025,0,,
6431,67LML0013,67LML0013,Siamkubota,ชดแรงภายในวัน,10,500,30/6/2025,10,,
6432,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,6/1/2025,15,,
6433,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,6/2/2025,30,,
6434,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,6/3/2025,30,,
6435,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,6/4/2025,30,,
6436,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,6/5/2025,30,,
6437,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,6/6/2025,30,,
6438,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,6/7/2025,15,,
6439,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,6/8/2025,15,,
6440,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,6/9/2025,30,,
6441,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,6/10/2025,30,,
6442,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,6/11/2025,30,,
6443,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,6/12/2025,30,,
6444,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,13/6/2025,30,,
6445,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,14/6/2025,15,,
6446,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,15/6/2025,15,,
6447,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,16/6/2025,30,,
6448,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,17/6/2025,30,,
6449,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,18/6/2025,30,,
6450,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,19/6/2025,30,,
6451,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,20/6/2025,30,,
6452,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,21/6/2025,15,,
6453,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,22/6/2025,15,,
6454,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,23/6/2025,30,,
6455,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,24/6/2025,30,,
6456,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,25/6/2025,30,,
6457,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,26/6/2025,30,,
6458,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,27/6/2025,30,,
6459,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,28/6/2025,15,,
6460,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,29/6/2025,15,,
6461,67LML0012,67LML0012,เรนวููด - บ้านบนเกาะ (ส.อา.นขฤ. = 15 คน),ชดแรงภายในวัน,30,500,30/6/2025,30,,
6462,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,6/1/2025,18,,
6463,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,6/2/2025,36,,
6464,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,6/3/2025,36,,
6465,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,6/4/2025,36,,
6466,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,6/5/2025,36,,
6467,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,6/6/2025,36,,
6468,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,6/7/2025,18,,
6469,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,6/8/2025,18,,
6470,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,6/9/2025,36,,
6471,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,6/10/2025,36,,
6472,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,6/11/2025,36,,
6473,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,6/12/2025,36,,
6474,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,13/6/2025,36,,
6475,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,14/6/2025,18,,
6476,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,15/6/2025,18,,
6477,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,16/6/2025,36,,
6478,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,17/6/2025,36,,
6479,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,18/6/2025,36,,
6480,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,19/6/2025,36,,
6481,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,20/6/2025,36,,
6482,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,21/6/2025,18,,
6483,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,22/6/2025,18,,
6484,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,23/6/2025,36,,
6485,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,24/6/2025,36,,
6486,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,25/6/2025,36,,
6487,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,26/6/2025,36,,
6488,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,27/6/2025,36,,
6489,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,28/6/2025,18,,
6490,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,29/6/2025,18,,
6491,67LML0016,67LML0016,เรนวูด - งานสวนหน้าโครงการ (ส.อา.นขฤ. = 18 คน),ชดแรงภายในวัน,36,500,30/6/2025,36,,
6492,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,6/1/2025,11,,
6493,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,6/2/2025,11,,
6494,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,6/3/2025,11,,
6495,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,6/4/2025,11,,
6496,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,6/5/2025,11,,
6497,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,6/6/2025,11,,
6498,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,6/7/2025,11,,
6499,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,6/8/2025,11,,
6500,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,6/9/2025,11,,
6501,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,6/10/2025,11,,
6502,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,6/11/2025,11,,
6503,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,6/12/2025,11,,
6504,66LML0014,66LML0014,ENCO - สวนกำแพงเพชร 6 (70 ไร่),ชดแรงภายในวัน,11,1000,13/6/2025,11,,
